GCF_000817935.1,WP_003356420.1,electron transport complex protein RnfA,4077506,4078084,-
GCF_000817935.1,WP_003356461.1,electron transport complex subunit RsxE,4078135,4078737,-
GCF_000817935.1,WP_003356455.1,electron transporter RnfG,4078748,4079419,-
GCF_000817935.1,WP_003359580.1,NADH:ubiquinone oxidoreductase,4079419,4080351,-
GCF_000817935.1,WP_003359579.1,electron transport complex subunit RsxC,4080374,4081693,-
GCF_000818275.1,WP_005439683.1,electron transport complex subunit RsxE,589757,590449,-
GCF_000818275.1,WP_005536427.1,electron transport complex subunit RsxG,590442,591080,-
GCF_000818275.1,WP_009707287.1,electron transport complex subunit RsxD,591088,592134,-
GCF_000818275.1,WP_045480715.1,electron transport complex subunit RsxC,592134,595115,-
GCF_000818275.1,WP_041058009.1,electron transport complex subunit RsxB,595124,595717,-
GCF_000818275.1,WP_005425202.1,electron transport complex subunit A,595721,596299,-
GCF_000818415.1,WP_010645729.1,electron transport complex subunit RsxE,9007,9699,-
GCF_000818415.1,WP_010449407.1,electron transport complex subunit RsxG,9692,10330,-
GCF_000818415.1,WP_045394231.1,electron transport complex subunit RsxD,10338,11384,-
GCF_000818415.1,WP_045394233.1,electron transport complex subunit RsxC,11384,14089,-
GCF_000818415.1,WP_005439677.1,electron transport complex subunit B,14098,14691,-
GCF_000818415.1,WP_005425202.1,electron transport complex subunit A,14695,15273,-
GCF_000818475.1,WP_005425202.1,electron transport complex subunit A,70323,70901,+
GCF_000818475.1,WP_005439677.1,electron transport complex subunit B,70905,71498,+
GCF_000818475.1,WP_045496327.1,electron transport complex subunit RsxC,71507,74236,+
GCF_000818475.1,WP_045496328.1,electron transport complex subunit RsxD,74236,75282,+
GCF_000818475.1,WP_005536427.1,electron transport complex subunit RsxG,75290,75928,+
GCF_000818475.1,WP_005439683.1,electron transport complex subunit RsxE,75921,76613,+
GCF_000818715.1,WP_005439683.1,electron transport complex subunit RsxE,21741,22433,-
GCF_000818715.1,WP_005536427.1,electron transport complex subunit RsxG,22426,23064,-
GCF_000818715.1,WP_009707287.1,electron transport complex subunit RsxD,23072,24118,-
GCF_000818715.1,WP_045424479.1,electron transport complex subunit RsxC,24118,26505,-
GCF_000818715.1,WP_005439677.1,electron transport complex subunit B,26514,27107,-
GCF_000818715.1,WP_005425202.1,electron transport complex subunit A,27111,27689,-
GCF_000818925.1,WP_005694403.1,electron transport complex subunit A,334037,334615,+
GCF_000818925.1,WP_005650033.1,electron transport complex subunit B,334703,335284,+
GCF_000818925.1,WP_040033947.1,electron transport complex subunit RsxC,335285,337240,+
GCF_000818925.1,WP_040033948.1,electron transport complex subunit RsxD,337245,338321,+
GCF_000818925.1,WP_040033949.1,electron transport complex subunit RsxG,338321,338944,+
GCF_000818925.1,WP_011272749.1,electron transport complex subunit E,338946,339653,+
GCF_000818985.1,WP_000133193.1,electron transport complex subunit A,140371,140952,+
GCF_000818985.1,WP_000991805.1,electron transport complex subunit RsxB,140952,141530,+
GCF_000818985.1,WP_000915778.1,electron transporter RsxC,141523,143745,+
GCF_000818985.1,WP_000231927.1,electron transport complex subunit D,143746,144804,+
GCF_000818985.1,WP_000920784.1,electron transport complex subunit G,144808,145428,+
GCF_000818985.1,WP_040073491.1,electron transporter RsxE,145432,146127,+
GCF_000819365.1,WP_040079509.1,electron transport complex subunit RsxE,36235,36930,-
GCF_000819365.1,WP_000920805.1,electron transport complex subunit RsxG,36934,37554,-
GCF_000819365.1,WP_000231922.1,electron transport complex subunit D,37558,38616,-
GCF_000819365.1,WP_000915761.1,electron transporter RsxC,38617,40839,-
GCF_000819365.1,WP_000991805.1,electron transport complex subunit RsxB,40832,41410,-
GCF_000819365.1,WP_000133193.1,electron transport complex subunit A,41410,41991,-
GCF_000819685.1,WP_042656105.1,electron transport complex subunit RsxE,61552,62304,-
GCF_000819685.1,WP_005359614.1,electron transport complex subunit RsxG,62329,62961,-
GCF_000819685.1,WP_005337606.1,electron transport complex subunit RsxD,63005,64057,-
GCF_000819685.1,WP_042656061.1,electron transport complex subunit RsxC,64069,66822,-
GCF_000819685.1,WP_005350799.1,electron transport complex subunit RsxB,66837,67415,-
GCF_000819685.1,WP_005337600.1,electron transport complex subunit RsxA,67418,67999,-
GCF_000819725.1,WP_005337600.1,electron transport complex subunit RsxA,9122,9703,+
GCF_000819725.1,WP_040099335.1,electron transport complex subunit RsxB,9708,10286,+
GCF_000819725.1,WP_040099337.1,electron transport complex subunit RsxC,10301,12937,+
GCF_000819725.1,WP_040099339.1,electron transport complex subunit RsxD,12949,14000,+
GCF_000819725.1,WP_040099837.1,electron transport complex subunit RsxE,117312,118064,-
GCF_000819725.1,WP_040099821.1,electron transport complex subunit RsxG,118089,118721,-
GCF_000819955.1,WP_042031202.1,electron transport complex subunit RsxA,73295,73876,+
GCF_000819955.1,WP_042031204.1,electron transport complex subunit RsxB,73879,74457,+
GCF_000819955.1,WP_042031205.1,electron transport complex subunit RsxC,74472,76802,+
GCF_000819955.1,WP_041208552.1,electron transport complex subunit RsxD,76847,77899,+
GCF_000819955.1,WP_033113576.1,electron transport complex subunit RsxG,77943,78575,+
GCF_000819955.1,WP_042031600.1,electron transport complex subunit RsxE,78603,79355,+
GCF_000820125.1,WP_042048150.1,electron transport complex subunit RsxA,3786,4367,+
GCF_000820125.1,WP_042048151.1,electron transport complex subunit RsxB,4372,4935,+
GCF_000820125.1,WP_084214822.1,electron transport complex subunit RsxC,4938,7286,+
GCF_000820125.1,WP_042048152.1,electron transport complex subunit RsxD,7286,8347,+
GCF_000820125.1,WP_042048153.1,electron transport complex subunit RsxG,8344,8976,+
GCF_000820125.1,WP_042048154.1,electron transport complex subunit RsxE,8979,9683,+
GCF_000820245.1,WP_005337600.1,electron transport complex subunit RsxA,65257,65838,+
GCF_000820245.1,WP_005350799.1,electron transport complex subunit RsxB,65841,66419,+
GCF_000820245.1,WP_042057723.1,electron transport complex subunit RsxC,66434,69145,+
GCF_000820245.1,WP_042057725.1,electron transport complex subunit RsxD,69157,70209,+
GCF_000820245.1,WP_005359614.1,electron transport complex subunit RsxG,70253,70885,+
GCF_000820245.1,WP_041202329.1,electron transport complex subunit RsxE,70910,71662,+
GCF_000820285.1,WP_005337600.1,electron transport complex subunit RsxA,97851,98432,+
GCF_000820285.1,WP_040067826.1,electron transport complex subunit RsxB,98435,99013,+
GCF_000820285.1,WP_040067827.1,electron transport complex subunit RsxC,99028,101763,+
GCF_000820285.1,WP_040067829.1,electron transport complex subunit RsxD,101775,102827,+
GCF_000820285.1,WP_040067830.1,electron transport complex subunit RsxG,102871,103503,+
GCF_000820285.1,WP_040067956.1,electron transport complex subunit RsxE,103528,104280,+
GCF_000820365.1,WP_026035010.1,electron transport complex subunit RsxE,105670,106422,-
GCF_000820365.1,WP_042056550.1,electron transport complex subunit RsxG,106447,107079,-
GCF_000820365.1,WP_042056553.1,electron transport complex subunit RsxD,107123,108175,-
GCF_000820365.1,WP_042056555.1,electron transport complex subunit RsxC,108187,110937,-
GCF_000820365.1,WP_005350799.1,electron transport complex subunit RsxB,110952,111530,-
GCF_000820365.1,WP_005337600.1,electron transport complex subunit RsxA,111533,112114,-
GCF_000820385.1,WP_005337600.1,electron transport complex subunit RsxA,8798,9379,+
GCF_000820385.1,WP_005350799.1,electron transport complex subunit RsxB,9382,9960,+
GCF_000820385.1,WP_042080145.1,electron transport complex subunit RsxC,9975,12725,+
GCF_000820385.1,WP_042080147.1,electron transport complex subunit RsxD,12737,13789,+
GCF_000820385.1,WP_042080148.1,electron transport complex subunit RsxG,13833,14465,+
GCF_000820385.1,WP_040067956.1,electron transport complex subunit RsxE,14490,15242,+
GCF_000821305.1,WP_040193980.1,ferredoxin,489760,490647,-
GCF_000821305.1,WP_040193981.1,electron transport complex protein RnfA,490661,491239,-
GCF_000821305.1,WP_040193983.1,electron transport complex subunit RsxE,491255,491872,-
GCF_000821305.1,WP_081911620.1,FMN-binding protein,491874,492887,-
GCF_000821305.1,WP_040193985.1,NADH:ubiquinone oxidoreductase,492851,493783,-
GCF_000821305.1,WP_040193986.1,electron transport complex subunit RsxC,493795,495114,-
GCF_000821765.1,WP_002907733.1,electron transport complex subunit E,472738,473436,-
GCF_000821765.1,WP_002907731.1,electron transport complex subunit RsxG,473439,474059,-
GCF_000821765.1,WP_002907730.1,electron transport complex subunit RsxD,474070,475122,-
GCF_000821765.1,WP_002907658.1,electron transport complex subunit A,55376,55957,+
GCF_000821765.1,WP_004143816.1,electron transport complex subunit RsxB,55957,56535,+
GCF_000821765.1,WP_040148885.1,electron transport complex subunit RsxC,56528,58789,+
GCF_000822425.1,WP_002907658.1,electron transport complex subunit A,163503,164084,+
GCF_000822425.1,WP_004143816.1,electron transport complex subunit RsxB,164084,164662,+
GCF_000822425.1,WP_040244829.1,electron transport complex subunit RsxC,164655,167120,+
GCF_000822425.1,WP_004180162.1,electron transport complex subunit RsxD,167121,168173,+
GCF_000822425.1,WP_040244886.1,electron transport complex subunit RsxG,168184,168804,+
GCF_000822425.1,WP_040244831.1,electron transport complex subunit E,168807,169505,+
GCF_000822445.1,WP_002907733.1,electron transport complex subunit E,31440,32138,-
GCF_000822445.1,WP_002907731.1,electron transport complex subunit RsxG,32141,32761,-
GCF_000822445.1,WP_002907730.1,electron transport complex subunit RsxD,32772,33824,-
GCF_000822445.1,WP_002907658.1,electron transport complex subunit A,52280,52861,+
GCF_000822445.1,WP_004143816.1,electron transport complex subunit RsxB,52861,53439,+
GCF_000822445.1,WP_040225269.1,electron transport complex subunit RsxC,53432,55377,+
GCF_000827105.1,WP_000133193.1,electron transport complex subunit A,2025244,2025825,+
GCF_000827105.1,WP_000991809.1,electron transport complex subunit RsxB,2025825,2026403,+
GCF_000827105.1,WP_040234724.1,electron transport complex subunit RsxC,2026396,2028714,+
GCF_000827105.1,WP_021556844.1,electron transport complex subunit D,2028715,2029773,+
GCF_000827105.1,WP_000920784.1,electron transport complex subunit G,2029777,2030397,+
GCF_000827105.1,WP_021556845.1,electron transporter RsxE,2030401,2031096,+
GCF_000827125.1,WP_040198663.1,electron transport complex subunit RsxA,131770,132351,+
GCF_000827125.1,WP_040198665.1,ferredoxin,132380,133225,+
GCF_000827125.1,WP_040198666.1,electron transport complex subunit RsxC,133256,134578,+
GCF_000827125.1,WP_084211615.1,electron transporter RnfD,134571,135569,+
GCF_000827125.1,WP_040198668.1,FMN-binding domain-containing protein,135583,136194,+
GCF_000827125.1,WP_040198670.1,electron transport complex subunit RsxE,136184,136777,+
GCF_000827595.2,WP_040976262.1,electron transport complex subunit RsxE,245529,246221,-
GCF_000827595.2,WP_040976263.1,electron transport complex subunit RsxG,246251,246856,-
GCF_000827595.2,WP_040976264.1,electron transport complex subunit RsxD,246856,247941,-
GCF_000827595.2,WP_040976265.1,electron transport complex subunit RsxC,247953,250043,-
GCF_000827595.2,WP_040976266.1,electron transport complex subunit RsxB,250036,250635,-
GCF_000827595.2,WP_040976267.1,electron transport complex subunit RsxA,250637,251218,-
GCF_000829015.1,WP_021106293.1,electron transport complex subunit RsxC,449881,451200,+
GCF_000829015.1,WP_003356918.1,NADH:ubiquinone oxidoreductase,451223,452155,+
GCF_000829015.1,WP_045538595.1,electron transporter RnfG,452155,452826,+
GCF_000829015.1,WP_003356461.1,electron transport complex subunit RsxE,452837,453439,+
GCF_000829015.1,WP_003356420.1,electron transport complex protein RnfA,453490,454068,+
GCF_000829015.1,WP_025775941.1,ferredoxin,454082,454915,+
GCF_000829825.1,WP_009868194.1,electron transport complex subunit RsxA,592243,592824,+
GCF_000829825.1,WP_009868193.1,NADH:ubiquinone oxidoreductase subunit RnfB,592838,593374,+
GCF_000829825.1,WP_009868192.1,electron transport complex subunit RsxC,593388,594884,+
GCF_000829825.1,WP_009868191.1,NADH:ubiquinone oxidoreductase subunit RnfD,594881,595957,+
GCF_000829825.1,WP_041041347.1,electron transport complex subunit RsxG,595954,596586,+
GCF_000829825.1,WP_041041349.1,electron transport complex subunit RsxE,596586,597257,+
GCF_000829985.1,WP_000133193.1,electron transport complex subunit A,1870825,1871406,+
GCF_000829985.1,WP_000991805.1,electron transport complex subunit RsxB,1871406,1871984,+
GCF_000829985.1,WP_000915778.1,electron transporter RsxC,1871977,1874199,+
GCF_000829985.1,WP_000231927.1,electron transport complex subunit D,1874200,1875258,+
GCF_000829985.1,WP_000920784.1,electron transport complex subunit G,1875262,1875882,+
GCF_000829985.1,WP_041124097.1,electron transporter RsxE,1875886,1876581,+
GCF_000830505.1,WP_041156442.1,electron transport complex subunit A,84446,85024,+
GCF_000830505.1,WP_041156443.1,electron transport complex subunit RsxB,85028,85627,+
GCF_000830505.1,WP_041156444.1,electron transport complex subunit RsxC,85636,87672,+
GCF_000830505.1,WP_041156514.1,electron transport complex subunit RsxE,96067,96759,-
GCF_000830505.1,WP_041156515.1,electron transport complex subunit RsxG,96756,97391,-
GCF_000830505.1,WP_041156516.1,electron transport complex subunit RsxD,97399,98445,-
GCF_000830755.1,WP_003359579.1,electron transport complex subunit RsxC,35247,36566,+
GCF_000830755.1,WP_041349716.1,NADH:ubiquinone oxidoreductase,36589,37521,+
GCF_000830755.1,WP_041349718.1,electron transporter RnfG,37521,38192,+
GCF_000830755.1,WP_041349720.1,electron transport complex subunit RsxE,38206,38805,+
GCF_000830755.1,WP_041349722.1,electron transport complex protein RnfA,38858,39436,+
GCF_000830755.1,WP_041349725.1,ferredoxin,39450,40283,+
GCF_000831325.1,WP_004309306.1,electron transport complex subunit RsxB,119845,120396,+
GCF_000831325.1,WP_043746535.1,electron transport complex subunit RsxA,719127,719708,+
GCF_000831325.1,WP_043746541.1,electron transport complex subunit RsxC,720318,721763,+
GCF_000831325.1,WP_043746544.1,electron transporter RnfD,721760,722833,+
GCF_000831325.1,WP_043746547.1,RnfABCDGE type electron transport complex subunit G,722830,723480,+
GCF_000831325.1,WP_043746550.1,electron transport complex subunit RsxE,723477,724157,+
GCF_000831565.1,WP_000133193.1,electron transport complex subunit A,1776553,1777134,+
GCF_000831565.1,WP_000991809.1,electron transport complex subunit RsxB,1777134,1777712,+
GCF_000831565.1,WP_041520821.1,electron transporter RsxC,1777705,1779927,+
GCF_000831565.1,WP_000231922.1,electron transport complex subunit D,1779928,1780986,+
GCF_000831565.1,WP_000920805.1,electron transport complex subunit RsxG,1780990,1781610,+
GCF_000831565.1,WP_001289657.1,electron transporter RsxE,1781614,1782309,+
GCF_000832075.1,WP_041502540.1,ferredoxin,47962,48831,+
GCF_000832075.1,WP_041505585.1,electron transport complex subunit RsxC,48877,50208,+
GCF_000832075.1,WP_041502538.1,Na+-transporting NADH:ubiquinone oxidoreductase subunit D,50230,51207,+
GCF_000832075.1,WP_041502537.1,electron transporter RnfG,51287,51907,+
GCF_000832075.1,WP_041505581.1,electron transporter RsxE,51958,52545,+
GCF_000832075.1,WP_041502535.1,electron transport complex protein RnfA,52583,53155,+
GCF_000832085.1,WP_041502535.1,electron transport complex protein RnfA,20255,20827,-
GCF_000832085.1,WP_041502536.1,electron transporter RsxE,20865,21452,-
GCF_000832085.1,WP_041502537.1,electron transporter RnfG,21503,22123,-
GCF_000832085.1,WP_041502538.1,Na+-transporting NADH:ubiquinone oxidoreductase subunit D,22203,23180,-
GCF_000832085.1,WP_041502539.1,electron transport complex subunit RsxC,23202,24533,-
GCF_000832085.1,WP_041502540.1,ferredoxin,24579,25448,-
GCF_000832145.1,WP_038066643.1,Fe-S protein,710004,710297,-
GCF_000832145.1,WP_015918933.1,electron transport complex subunit RsxA,710311,710886,-
GCF_000832145.1,WP_015918934.1,electron transport complex subunit RsxE,710883,711485,-
GCF_000832145.1,WP_041844050.1,electron transporter RnfG,711482,712159,-
GCF_000832145.1,WP_015918936.1,NADH:ubiquinone oxidoreductase,712156,713112,-
GCF_000832145.1,WP_015918937.1,electron transport complex subunit RsxC,713109,714416,-
GCF_000833735.1,WP_005658208.1,electron transport complex subunit E,56092,56799,-
GCF_000833735.1,WP_005658206.1,electron transport complex subunit G,56801,57424,-
GCF_000833735.1,WP_042601176.1,electron transport complex subunit RsxD,57424,58500,-
GCF_000833735.1,WP_042601177.1,electron transport complex subunit RsxC,58505,60943,-
GCF_000833735.1,WP_005650033.1,electron transport complex subunit B,60944,61525,-
GCF_000833735.1,WP_005654147.1,electron transport complex subunit A,61613,62191,-
GCF_000833745.1,WP_005654147.1,electron transport complex subunit A,4897,5475,+
GCF_000833745.1,WP_005650033.1,electron transport complex subunit B,5563,6144,+
GCF_000833745.1,WP_042611746.1,electron transport complex subunit RsxC,6145,8436,+
GCF_000833745.1,WP_005658204.1,electron transport complex subunit D,8441,9517,+
GCF_000833745.1,WP_005689723.1,electron transport complex subunit G,9517,10140,+
GCF_000833745.1,WP_042611747.1,electron transport complex subunit RsxE,10142,10849,+
GCF_000833835.1,WP_005654147.1,electron transport complex subunit A,33850,34428,+
GCF_000833835.1,WP_005650033.1,electron transport complex subunit B,34516,35097,+
GCF_000833835.1,WP_042603683.1,electron transport complex subunit RsxC,35098,37347,+
GCF_000833835.1,WP_042601176.1,electron transport complex subunit RsxD,37352,38428,+
GCF_000833835.1,WP_005658206.1,electron transport complex subunit G,38428,39051,+
GCF_000833835.1,WP_005658208.1,electron transport complex subunit E,39053,39760,+
GCF_000833875.1,WP_012054723.1,electron transport complex subunit E,50087,50791,-
GCF_000833875.1,WP_042601549.1,electron transport complex subunit G,50793,51416,-
GCF_000833875.1,WP_042601551.1,electron transport complex subunit RsxD,51416,52492,-
GCF_000833875.1,WP_006995823.1,electron transport complex subunit RsxC,52497,54620,-
GCF_000833875.1,WP_005650033.1,electron transport complex subunit B,54621,55202,-
GCF_000833875.1,WP_005654147.1,electron transport complex subunit A,55290,55868,-
GCF_000833915.1,WP_005689725.1,electron transport complex subunit E,51091,51798,-
GCF_000833915.1,WP_005689723.1,electron transport complex subunit G,51800,52423,-
GCF_000833915.1,WP_005688002.1,electron transport complex subunit D,52423,53499,-
GCF_000833915.1,WP_042593924.1,electron transport complex subunit RsxC,53504,55459,-
GCF_000833915.1,WP_005650033.1,electron transport complex subunit B,55460,56041,-
GCF_000833915.1,WP_005654147.1,electron transport complex subunit A,56129,56707,-
GCF_000833955.1,WP_022316593.1,electron transport complex subunit RsxA,28856,29458,-
GCF_000833955.1,WP_022316594.1,electron transport complex subunit RsxE,29461,30045,-
GCF_000833955.1,WP_022316595.1,electron transport complex protein RnfG,30062,30679,-
GCF_000833955.1,WP_022316596.1,Na+-translocating NADH-quinone reductase B subunit,30681,31688,-
GCF_000833955.1,WP_044079915.1,electron transport complex subunit RsxC,31835,33187,-
GCF_000833955.1,WP_022316598.1,electron transport complex protein RnfB,33191,34093,-
GCF_000833975.1,WP_022316593.1,electron transport complex subunit RsxA,161944,162546,-
GCF_000833975.1,WP_022316594.1,electron transport complex subunit RsxE,162549,163133,-
GCF_000833975.1,WP_022316595.1,electron transport complex protein RnfG,163150,163767,-
GCF_000833975.1,WP_022316596.1,Na+-translocating NADH-quinone reductase B subunit,163769,164776,-
GCF_000833975.1,WP_042517592.1,electron transport complex subunit RsxC,164923,166275,-
GCF_000833975.1,WP_042517593.1,ferredoxin,166279,167181,-
GCF_000833995.1,WP_022316593.1,electron transport complex subunit RsxA,255624,256226,-
GCF_000833995.1,WP_044064918.1,electron transport complex subunit RsxE,256229,256813,-
GCF_000833995.1,WP_022316595.1,electron transport complex protein RnfG,256830,257447,-
GCF_000833995.1,WP_022316596.1,Na+-translocating NADH-quinone reductase B subunit,257449,258456,-
GCF_000833995.1,WP_022316597.1,electron transport complex subunit RsxC,258603,259955,-
GCF_000833995.1,WP_044064920.1,ferredoxin,259959,260861,-
GCF_000834015.1,WP_022316598.1,electron transport complex protein RnfB,6463,7365,+
GCF_000834015.1,WP_022316597.1,electron transport complex subunit RsxC,7369,8721,+
GCF_000834015.1,WP_022316596.1,Na+-translocating NADH-quinone reductase B subunit,8868,9875,+
GCF_000834015.1,WP_022316595.1,electron transport complex protein RnfG,9877,10494,+
GCF_000834015.1,WP_022316594.1,electron transport complex subunit RsxE,10511,11095,+
GCF_000834015.1,WP_022316593.1,electron transport complex subunit RsxA,11098,11700,+
GCF_000834035.1,WP_022316593.1,electron transport complex subunit RsxA,188,790,-
GCF_000834035.1,WP_022316594.1,electron transport complex subunit RsxE,793,1377,-
GCF_000834035.1,WP_022316595.1,electron transport complex protein RnfG,1394,2011,-
GCF_000834035.1,WP_044075240.1,Na+-transporting NADH:ubiquinone oxidoreductase subunit D,2013,3020,-
GCF_000834035.1,WP_022316597.1,electron transport complex subunit RsxC,3167,4519,-
GCF_000834035.1,WP_044075241.1,ferredoxin,4523,5395,-
GCF_000835925.1,WP_012905696.1,electron transport complex subunit RsxE,34399,35097,-
GCF_000835925.1,WP_012905697.1,electron transport complex subunit RsxG,35101,35721,-
GCF_000835925.1,WP_012905698.1,electron transport complex subunit RsxD,35725,36783,-
GCF_000835925.1,WP_012905699.1,electron transport complex subunit RsxC,36784,38820,-
GCF_000835925.1,WP_012905700.1,electron transport complex subunit RsxB,38813,39391,-
GCF_000835925.1,WP_012905701.1,electron transport complex subunit A,39391,39972,-
GCF_000836735.1,WP_042031202.1,electron transport complex subunit RsxA,106620,107201,+
GCF_000836735.1,WP_041208548.1,electron transport complex subunit RsxB,107204,107782,+
GCF_000836735.1,WP_043849484.1,electron transport complex subunit RsxC,107785,110397,+
GCF_000836735.1,WP_041208552.1,electron transport complex subunit RsxD,110442,111494,+
GCF_000836735.1,WP_033113576.1,electron transport complex subunit RsxG,111538,112170,+
GCF_000836735.1,WP_033113586.1,electron transport complex subunit RsxE,112198,112950,+
GCF_000877565.1,WP_005494485.1,electron transport complex subunit RsxE,106174,106866,-
GCF_000877565.1,WP_005494487.1,electron transport complex subunit G,106863,107498,-
GCF_000877565.1,WP_005494489.1,electron transport complex subunit RsxD,107506,108552,-
GCF_000877565.1,WP_005494491.1,electron transport complex subunit RsxC,108552,111275,-
GCF_000877565.1,WP_005494493.1,electron transport complex subunit RsxB,111284,111880,-
GCF_000877565.1,WP_005380762.1,electron transport complex subunit A,111884,112462,-
GCF_000878805.1,WP_005380762.1,electron transport complex subunit A,256625,257203,+
GCF_000878805.1,WP_005494493.1,electron transport complex subunit RsxB,257207,257803,+
GCF_000878805.1,WP_021447620.1,electron transport complex subunit RsxC,257812,260544,+
GCF_000878805.1,WP_005494489.1,electron transport complex subunit RsxD,260544,261590,+
GCF_000878805.1,WP_005494487.1,electron transport complex subunit G,261598,262233,+
GCF_000878805.1,WP_005494485.1,electron transport complex subunit RsxE,262230,262922,+
GCF_000931495.1,WP_004726646.1,electron transport complex subunit A,24799,25380,+
GCF_000931495.1,WP_020327943.1,electron transport complex subunit RsxB,25380,25979,+
GCF_000931495.1,WP_044365265.1,electron transport complex subunit RsxC,25988,28432,+
GCF_000931495.1,WP_020327945.1,electron transport complex subunit RsxD,28432,29478,+
GCF_000931495.1,WP_044365267.1,electron transport complex subunit RsxG,29487,30125,+
GCF_000931495.1,WP_020431771.1,electron transport complex subunit RsxE,30118,30810,+
GCF_000931605.1,WP_005689725.1,electron transport complex subunit E,1120455,1121162,-
GCF_000931605.1,WP_005689723.1,electron transport complex subunit G,1121164,1121787,-
GCF_000931605.1,WP_005688002.1,electron transport complex subunit D,1121787,1122863,-
GCF_000931605.1,WP_044345584.1,electron transport complex subunit C,1122868,1124823,-
GCF_000931605.1,WP_005650033.1,electron transport complex subunit B,1124824,1125405,-
GCF_000931605.1,WP_005654147.1,electron transport complex subunit A,1125493,1126071,-
GCF_000931625.1,WP_005658208.1,electron transport complex subunit E,1795048,1795755,-
GCF_000931625.1,WP_005658206.1,electron transport complex subunit G,1795757,1796380,-
GCF_000931625.1,WP_005658204.1,electron transport complex subunit D,1796380,1797456,-
GCF_000931625.1,WP_044365017.1,electron transport complex subunit RsxC,1797461,1799584,-
GCF_000931625.1,WP_005650033.1,electron transport complex subunit B,1799585,1800166,-
GCF_000931625.1,WP_044365019.1,electron transport complex subunit A,1800254,1800832,-
GCF_000931935.2,WP_044347517.1,hypothetical protein,180848,182164,+
GCF_000931935.2,WP_044347518.1,hypothetical protein,182161,183156,+
GCF_000931935.2,WP_052514929.1,FMN-binding domain-containing protein,183217,183801,+
GCF_000931935.2,WP_044347519.1,electron transport complex subunit RsxE,183816,184433,+
GCF_000931935.2,WP_044347520.1,electron transport complex subunit RsxA,184436,185017,+
GCF_000931935.2,WP_044347521.1,electron transporter RnfB,185127,187241,+
GCF_000935555.1,WP_000133193.1,electron transport complex subunit A,45985,46566,+
GCF_000935555.1,WP_000991805.1,electron transport complex subunit RsxB,46566,47144,+
GCF_000935555.1,WP_000915780.1,electron transport complex subunit RsxC,47137,49359,+
GCF_000935555.1,WP_000231927.1,electron transport complex subunit D,49360,50418,+
GCF_000935555.1,WP_001394330.1,electron transport complex subunit RsxG,50422,51042,+
GCF_000935555.1,WP_001289652.1,electron transporter RsxE,51046,51741,+
GCF_000935905.1,WP_000133193.1,electron transport complex subunit A,65513,66094,+
GCF_000935905.1,WP_000991809.1,electron transport complex subunit RsxB,66094,66672,+
GCF_000935905.1,WP_044707602.1,electron transport complex subunit RsxC,66665,68983,+
GCF_000935905.1,WP_000231922.1,electron transport complex subunit D,68984,70042,+
GCF_000935905.1,WP_000920784.1,electron transport complex subunit G,70046,70666,+
GCF_000935905.1,WP_001289657.1,electron transporter RsxE,70670,71365,+
GCF_000936105.1,WP_001289647.1,electron transporter RsxE,10008,10703,-
GCF_000936105.1,WP_000920791.1,electron transport complex subunit RsxG,10707,11327,-
GCF_000936105.1,WP_044694482.1,electron transport complex subunit D,11331,12389,-
GCF_000936105.1,WP_044694483.1,electron transport complex subunit RsxC,12390,14612,-
GCF_000936105.1,WP_000991809.1,electron transport complex subunit RsxB,14605,15183,-
GCF_000936105.1,WP_000133195.1,electron transport complex subunit A,15183,15764,-
GCF_000936635.1,WP_000133193.1,electron transport complex subunit A,342378,342959,+
GCF_000936635.1,WP_000991809.1,electron transport complex subunit RsxB,342959,343537,+
GCF_000936635.1,WP_044705293.1,electron transport complex subunit RsxC,343530,345752,+
GCF_000936635.1,WP_000231922.1,electron transport complex subunit D,345753,346811,+
GCF_000936635.1,WP_000920784.1,electron transport complex subunit G,346815,347435,+
GCF_000936635.1,WP_001289657.1,electron transporter RsxE,347439,348134,+
GCF_000937135.2,WP_000133193.1,electron transport complex subunit A,514346,514927,+
GCF_000937135.2,WP_044721685.1,electron transport complex subunit RsxB,514927,515505,+
GCF_000937135.2,WP_044721686.1,electron transport complex subunit RsxC,515498,517723,+
GCF_000937135.2,WP_044721687.1,electron transport complex subunit RsxD,517724,518782,+
GCF_000937135.2,WP_000920782.1,electron transport complex subunit RsxG,518786,519406,+
GCF_000937135.2,WP_001289646.1,electron transporter RsxE,519410,520105,+
GCF_000937275.1,WP_001289657.1,electron transporter RsxE,380175,380870,-
GCF_000937275.1,WP_000920784.1,electron transport complex subunit G,380874,381494,-
GCF_000937275.1,WP_000231922.1,electron transport complex subunit D,381498,382556,-
GCF_000937275.1,WP_044718930.1,electron transport complex subunit RsxC,382557,384875,-
GCF_000937275.1,WP_000991809.1,electron transport complex subunit RsxB,384868,385446,-
GCF_000937275.1,WP_000133193.1,electron transport complex subunit A,385446,386027,-
GCF_000938995.1,WP_000133193.1,electron transport complex subunit A,83848,84429,+
GCF_000938995.1,WP_024226385.1,electron transport complex subunit RsxB,84429,85007,+
GCF_000938995.1,WP_044706251.1,electron transport complex subunit RsxC,85000,87222,+
GCF_000938995.1,WP_000231905.1,electron transport complex subunit D,87223,88281,+
GCF_000938995.1,WP_000920784.1,electron transport complex subunit G,88285,88905,+
GCF_000938995.1,WP_024226384.1,electron transport complex subunit RsxE,88909,89604,+
